604009;250;PCOMERA2;T. Paso del Comercio A2;-762933531;32923631;-76,4926475;3,4898975
504009;254;PCOMERA2;T. Paso del Comercio A2;-762933531;32923631;-76,4926475;3,4898975
504010;254;PCOMERA3;T. Paso del Comercio A3;-762934756;32922478;-76,49298778;3,48957722
504011;221;PCOMERA4;T. Paso del Comercio A4;-762935934;32921430;-76,493315;3,48928611
604011;221;PCOMERA4;T. Paso del Comercio A4;-762935934;32921430;-76,493315;3,48928611
604015;250;PCOMERB2;T. Paso del Comercio B2;-762934781;32921329;-76,49299472;3,48925806
504015;254;PCOMERB2;T. Paso del Comercio B2;-762934781;32921329;-76,49299472;3,48925806
604016;250;PCOMERB3;T. Paso del Comercio B3;-762933851;32922149;-76,49273639;3,48948583
504016;248;PCOMERB3;T. Paso del Comercio B3;-762933851;32922149;-76,49273639;3,48948583
604017;250;PCOMERB4;T. Paso del Comercio B4;-762933071;32922717;-76,49251972;3,48964361
504017;254;PCOMERB4;T. Paso del Comercio B4;-762933071;32922717;-76,49251972;3,48964361
504018;221;PCOMERB5;T. Paso del Comercio B5;-762932221;32923410;-76,49228361;3,48983611
604018;222;PCOMERB5;T. Paso del Comercio B5;-762932221;32923410;-76,49228361;3,48983611
604019;250;PCOMERB6;T. Paso del Comercio B6;-762931817;32924114;-76,49217139;3,49003167
504019;254;PCOMERB6;T. Paso del Comercio B6;-762931817;32924114;-76,49217139;3,49003167
504001;221;PCOMERC1;T. Paso del Comercio C1;-762929646;32927658;-76,49156833;3,49101611
604001;222;PCOMERC1;T. Paso del Comercio C1;-762929646;32927658;-76,49156833;3,49101611
504002;221;PCOMERC2;T. Paso del Comercio C2;-762930513;32927161;-76,49180917;3,49087806
604002;221;PCOMERC2;T. Paso del Comercio C2;-762930513;32927161;-76,49180917;3,49087806
604005;250;PCOMERC5;T. Paso del Comercio C5;-762933276;32925175;-76,49257667;3,49032639
504005;254;PCOMERC5;T. Paso del Comercio C5;-762933276;32925175;-76,49257667;3,49032639
504006;254;PCOMERC6;T. Paso del Comercio C6;-762934126;32924446;-76,49281278;3,49012389
604006;221;PCOMERC6;T. Paso del Comercio C6;-762934126;32924446;-76,49281278;3,49012389
604007;250;PCOMERC7;T. Paso del Comercio C7;-762934941;32923641;-76,49303917;3,48990028
504007;254;PCOMERC7;T. Paso del Comercio C7;-762934941;32923641;-76,49303917;3,48990028
600050;250;T.C-A1;T.Canaveralejo A1;-763258637;32453166;-76,54962139;3,41476833
500050;248;T.C-A1;T.Canaveralejo A1;-763258637;32453166;-76,54962139;3,41476833
500061;248;T.C-A10;T.Canaveralejo A10;-763256699;32455320;-76,54908306;3,41536667
500062;248;T.C-A11;T.Canaveralejo A11;-763257231;32455420;-76,54923083;3,41539444
500063;248;T.C-A12;T.Canaveralejo A12;-763257744;32455115;-76,54937333;3,41530972
600051;250;T.C-A2;T.Canaveralejo A2;-763258462;32452354;-76,54957278;3,41454278
500051;254;T.C-A2;T.Canaveralejo A2;-763258462;32452354;-76,54957278;3,41454278
500052;254;T.C-A3;T.Canaveralejo A3;-763256898;32452317;-76,54913833;3,4145325
600053;250;T.C-A4;T.Canaveralejo A4;-763255869;32452890;-76,5488525;3,41469167
500053;254;T.C-A4;T.Canaveralejo A4;-763255869;32452890;-76,5488525;3,41469167
500054;248;T.C-A5;T.Canaveralejo A5;-763256733;32452790;-76,5490925;3,41466389
500056;254;T.C-A6;T.Canaveralejo A6;-763256181;32454048;-76,54893917;3,41501333
600056;180;T.C-A6;T.Canaveralejo A6;-763256424;32453498;-76,54900667;3,41486056
500055;254;T.C-A7;T.Canaveralejo A7;-763256229;32454169;-76,5489525;3,41504694
500058;254;T.C-A8;T.Canaveralejo A8;-763256088;32454643;-76,54891333;3,41517861
500060;248;T.C-A9;T.Canaveralejo A9;-763256278;32455170;-76,54896611;3,415325
501750;254;TEQUE1;Tequendama A1;-763249308;32524840;-76,54703;3,42356667
501752;254;TEQUE3;Tequendama A2;-763249938;32523286;-76,547205;3,423135
501751;254;TEQUE2;Tequendama B1;-763249200;32524348;-76,547;3,42343
501753;248;TEQUE 4;Tequendama B2;-763248666;32525734;-76,54685167;3,423815
600166;250;A.SANIN9;Terminal Andres Sanin A1;-762858077;32638198;-76,48279917;3,44394389
500166;254;A.SANIN9;Terminal Andres Sanin A1;-762858077;32638198;-76,48279917;3,44394389
600167;250;A.SANI18;Terminal Andres Sanin A2;-762858940;32638328;-76,48303889;3,44398
500167;254;A.SANI18;Terminal Andres Sanin A2;-762858940;32638328;-76,48303889;3,44398
600168;250;A.SANI19;Terminal Andres Sanin A3;-762859591;32638403;-76,48321972;3,44400083
500168;254;A.SANI19;Terminal Andres Sanin A3;-762859591;32638403;-76,48321972;3,44400083
600150;250;A.SANIN1;Terminal Andres Sanin B1;-762857155;32637688;-76,48254306;3,44380222
500150;254;A.SANIN1;Terminal Andres Sanin B1;-762857155;32637688;-76,48254306;3,44380222
600151;250;A.SANIN2;Terminal Andres Sanin B2;-762859172;32637954;-76,48310333;3,44387611
500151;254;A.SANIN2;Terminal Andres Sanin B2;-762859172;32637954;-76,48310333;3,44387611
600152;250;A.SANIN3;Terminal Andres Sanin B3;-762900914;32638173;-76,48358722;3,44393694
500152;254;A.SANIN3;Terminal Andres Sanin B3;-762900914;32638173;-76,48358722;3,44393694
